customer_id,first_name,last_name,date_of_birth,gender,email,phone,address,city,state,zip_code,country,account_open_date,customer_type,kyc_status,risk_rating
500732,Casey,Stone,1988-06-23,F,casey.stone9205@gmail.com,943-050-4483,3008 Sharp Springs,Payneshire,NE,64982,US,2020-03-15,business,pending,medium
500733,Krista,Ramirez,1984-10-06,M,krista.ramirez9363@yahoo.com,742-994-3215,8292 Lewis Roads Suite 393,Pacefort,WI,28076,US,2020-11-20,individual,verified,low
500734,Julian,Morris,1984-01-29,F,julian.morris4201@yahoo.com,758-499-0097,937 West Port Apt. 708,Michealland,LA,50376,US,2021-01-27,individual,verified,low
500735,Phillip,Charles,1953-10-17,M,phillip.charles5621@gmail.com,434-484-6611,1623 Isaac Harbors Apt. 981,Lake Miranda,KY,06292,US,2025-07-02,individual,pending,low
500736,David,Snyder,1979-12-27,F,david.snyder3745@hotmail.com,575-226-2554,52293 Monica Creek,South Carolside,AL,47931,US,2019-02-24,business,verified,medium
500737,Colin,Evans,1962-03-01,F,colin.evans8244@gmail.com,854-912-4866,015 Young Grove,South Steven,MD,88294,US,2019-12-20,business,verified,low
500738,Curtis,Robinson,1992-08-25,M,curtis.robinson7943@hotmail.com,204-463-5852,01799 Brian Neck,West Meganfort,VT,95780,US,2022-03-06,individual,verified,medium
500739,Suzanne,Cuevas,1965-01-28,F,suzanne.cuevas2412@yahoo.com,533-356-5732,0128 Peterson Terrace Suite 933,Victorburgh,KS,56423,US,2018-10-10,business,verified,low
500740,Brenda,Reese,1956-01-31,F,brenda.reese6287@gmail.com,727-908-7333,697 Brown Points,Lake Willie,IA,55306,US,2024-01-30,individual,verified,medium
500741,Melissa,Reed,2002-04-13,F,melissa.reed2161@yahoo.com,899-135-4665,89753 Cheryl Shores,Hoffmanchester,NJ,08579,US,2022-12-11,individual,verified,medium
500742,Carl,Bonilla,1974-09-06,F,carl.bonilla436@yahoo.com,698-299-7699,46898 Garrison Roads Apt. 277,Sydneytown,MN,43526,US,2020-02-12,individual,verified,low
500743,Miguel,Barry,1979-09-24,F,miguel.barry4693@hotmail.com,348-403-6289,4447 Amanda Rapid Suite 092,Boydhaven,WI,16850,US,2018-09-07,individual,pending,low
500744,Douglas,Davis,1997-11-27,F,douglas.davis9757@hotmail.com,858-853-3929,8650 Keller Curve Suite 630,North Rebeccaton,NC,31709,US,2023-06-29,individual,verified,medium
500745,Hannah,Hooper,1985-12-08,M,hannah.hooper2062@gmail.com,741-260-0910,28072 Aguirre Stream,Karenview,OR,50594,US,2019-01-18,individual,verified,low
500746,Stephanie,Martin,1951-09-30,F,stephanie.martin3956@gmail.com,696-407-6386,186 Jonathan Stravenue,Leonport,WI,62303,US,2024-09-11,individual,pending,medium
500747,Alexander,Hurst,1955-10-11,M,alexander.hurst211@hotmail.com,780-540-7129,011 Joseph Divide Apt. 588,Hallview,AK,42488,US,2018-05-11,individual,verified,medium
500748,Emily,Keller,1960-06-28,M,emily.keller6695@gmail.com,315-235-2532,81274 Brooke Underpass,North Joanville,IN,12678,US,2023-05-07,individual,verified,medium
500749,David,Adams,1954-04-11,M,david.adams3006@gmail.com,172-344-6779,68908 Victoria Lodge Apt. 542,New Hector,ID,10954,US,2021-07-25,individual,verified,medium
500750,Brittany,Franklin,1970-09-18,M,brittany.franklin2637@hotmail.com,804-919-8170,59197 Smith Mission,Kaitlynbury,NM,83023,US,2020-11-23,individual,pending,low
500751,Elizabeth,Green,1981-05-27,F,elizabeth.green4640@yahoo.com,821-738-9145,56420 Joshua Manor Suite 285,Douglasmouth,NM,22179,US,2019-10-19,individual,pending,medium
500752,Sharon,Gregory,1965-09-03,F,sharon.gregory4632@gmail.com,420-904-2584,99137 Timothy Dale,West John,NH,37149,US,2025-08-04,individual,verified,medium
500753,Kathleen,Barry,1990-11-16,F,kathleen.barry389@gmail.com,278-845-9305,9987 Moreno Island,West Tracy,NE,22423,US,2022-05-25,individual,verified,medium
500754,Joseph,Larson,1973-05-27,M,joseph.larson95@yahoo.com,987-640-0696,9016 Hill Dam Apt. 701,Chadstad,UT,09134,US,2022-03-20,individual,verified,medium
500755,Jessica,Wolf,1997-09-19,M,jessica.wolf3131@gmail.com,775-786-1235,6269 Pamela Corner Apt. 963,East Paul,NH,21282,US,2022-03-20,individual,verified,low
500756,Nathaniel,Gonzales,1968-04-30,M,nathaniel.gonzales8923@yahoo.com,307-013-1688,033 Jerry Manors Suite 958,Scottshire,NY,10700,US,2023-10-22,business,verified,low
500757,Lori,Massey,1956-04-12,M,lori.massey8197@gmail.com,580-307-1460,99587 Joseph Circles,Lake Christopherbury,CA,75558,US,2019-12-23,business,pending,high
500758,Timothy,Hall,1969-06-29,F,timothy.hall9100@gmail.com,105-196-8146,76432 Larsen Cove,Jacobbury,DE,71057,US,2022-02-05,individual,verified,low
500759,Douglas,Hernandez,1984-11-17,M,douglas.hernandez2793@hotmail.com,429-515-3841,40975 Victoria Locks,Lake Randystad,VA,91106,US,2021-08-22,individual,verified,medium
500760,Joseph,Stein,1967-03-24,F,joseph.stein6870@gmail.com,130-963-7740,422 Anderson Camp,Kristenbury,FL,93283,US,2023-09-10,business,verified,low
500761,Alan,Smith,1966-06-11,M,alan.smith8193@gmail.com,305-047-8277,5734 Powers Drive,Castilloport,KY,81641,US,2018-04-25,individual,verified,low
500762,Carmen,Black,1961-11-25,M,carmen.black707@yahoo.com,199-177-3766,2593 Henry Heights,Shannonport,KY,35157,US,2020-10-02,individual,verified,low
500763,Natalie,Flowers,1964-01-20,M,natalie.flowers2515@yahoo.com,396-608-6048,18514 Escobar Mount Apt. 689,Leslieland,ME,68171,US,2023-05-27,business,verified,low
500764,Catherine,Rowland,1991-11-07,M,catherine.rowland427@gmail.com,349-316-7550,109 Alyssa Plains,New Michael,IL,25618,US,2019-02-04,individual,verified,low
500765,Spencer,Mcconnell,1969-05-20,F,spencer.mcconnell5740@gmail.com,678-988-0196,31421 Wanda Ville,West John,CO,35972,US,2020-05-22,individual,pending,medium
500766,Nicole,Hill,1973-02-18,M,nicole.hill4966@yahoo.com,440-721-1125,7956 David Ridge Apt. 530,New Jayfurt,WV,28915,US,2025-04-28,individual,verified,low
500767,Jason,Cook,2000-07-17,M,jason.cook9120@yahoo.com,577-897-7612,5149 Larry Via Apt. 009,Munoztown,ME,36162,US,2021-08-29,individual,verified,medium
500768,Christopher,Mcpherson,1974-05-21,F,christopher.mcpherson5739@hotmail.com,366-206-6610,11745 Emily Summit,West Sean,KS,29522,US,2023-10-02,individual,pending,low
500769,Chad,Rodriguez,1983-06-26,F,chad.rodriguez8841@hotmail.com,060-030-8597,0612 Murphy Knoll,New Michaelland,ME,29624,US,2025-08-31,individual,pending,medium
500770,Tina,Knapp,1969-03-17,F,tina.knapp894@gmail.com,226-650-9801,056 George Street Apt. 457,Travisview,CT,83123,US,2018-07-12,business,verified,low
500771,Jason,Jones,1990-08-16,F,jason.jones2697@gmail.com,045-158-2843,6858 Harvey View Suite 430,South William,FL,13222,US,2021-10-23,individual,verified,medium
500772,Christian,Barber,1954-03-31,M,christian.barber2863@yahoo.com,561-851-2054,8345 Coleman Throughway,West Kevin,MI,29808,US,2024-12-02,individual,verified,low
500773,Kelsey,Leblanc,1964-01-16,M,kelsey.leblanc7781@hotmail.com,214-607-7818,93957 Ramos Way Suite 054,Bennettview,HI,35470,US,2022-03-08,individual,verified,medium
500774,Denise,Lewis,1982-10-24,F,denise.lewis195@gmail.com,867-823-6278,237 Williams Roads Apt. 717,Timothybury,KS,21001,US,2025-08-21,individual,verified,medium
500775,Dustin,Lee,1979-08-19,F,dustin.lee7012@gmail.com,381-420-0287,403 White Road,Petershire,NM,45795,US,2022-12-09,individual,verified,low
500776,Edward,Blair,1993-07-04,M,edward.blair9233@hotmail.com,429-326-7452,260 Bailey Vista,South Kathleenborough,AL,10372,US,2022-12-23,individual,verified,low
500777,Katie,Kim,1950-05-27,F,katie.kim6984@gmail.com,240-360-3608,8157 Wolfe Harbor,Kellystad,ID,83414,US,2022-07-15,individual,verified,low
500778,Erik,Skinner,2001-11-20,M,erik.skinner7521@gmail.com,931-993-8963,2313 Michelle Isle Suite 268,Andrewside,IN,43463,US,2023-03-27,individual,verified,high
500779,Crystal,Smith,1959-12-29,F,crystal.smith6393@yahoo.com,486-010-1632,04219 Rebekah Loaf,South Jamesville,LA,24484,US,2023-12-23,individual,verified,low
500780,Micheal,Dominguez,1981-12-04,F,micheal.dominguez4110@yahoo.com,142-062-1402,988 Melinda Run Suite 217,Lake Davidberg,AK,20340,US,2025-08-12,individual,verified,high
500781,James,White,1982-06-26,F,james.white5454@hotmail.com,415-277-6559,3242 Hensley Grove,Howardmouth,AK,62355,US,2025-06-18,business,verified,low
500782,Paul,Evans,1976-12-25,M,paul.evans4445@hotmail.com,298-961-8752,170 Renee Curve,Leonardstad,OR,17317,US,2020-01-06,business,verified,medium
500783,Edward,Phillips,1986-01-09,M,edward.phillips2192@hotmail.com,316-720-8388,610 Jackson Falls Suite 591,Alexanderchester,FL,57722,US,2024-08-27,individual,verified,low
500784,Colleen,Scott,1993-09-29,F,colleen.scott8374@yahoo.com,055-629-7559,84196 Daniel Rest,Jillianville,SD,45029,US,2022-07-22,individual,verified,high
500785,Nathan,Buck,1954-02-22,F,nathan.buck8830@hotmail.com,388-469-7538,3659 Troy Meadows Suite 113,Lake Timothyville,KY,43670,US,2022-05-24,business,verified,medium
500786,Judy,Garrett,1973-08-01,M,judy.garrett5527@hotmail.com,650-487-0872,10676 Glenn Shores Suite 405,Williamsburgh,TX,08143,US,2025-10-30,individual,verified,low
500787,Sarah,Barnett,1989-04-03,M,sarah.barnett6916@gmail.com,873-285-6580,3805 Joseph Isle,Port Rebeccaberg,CA,38863,US,2018-05-17,individual,pending,low
500788,Jennifer,Phelps,1968-01-12,M,jennifer.phelps4112@gmail.com,070-308-8542,489 Katherine Row,Wolfbury,NH,66235,US,2025-08-26,individual,verified,medium
500789,Brianna,Chen,1987-11-05,F,brianna.chen822@gmail.com,897-365-4774,011 Anita Wells Apt. 990,South Katiebury,ND,47012,US,2024-01-03,individual,verified,low
500790,April,Gomez,1980-01-21,F,april.gomez3187@yahoo.com,600-253-0095,34499 Jessica Lakes Suite 017,Carterstad,NM,03115,US,2024-08-15,individual,verified,medium
500791,James,Stewart,1995-11-21,M,james.stewart6978@yahoo.com,925-305-8135,26400 Angela Mission Suite 598,Zunigaton,VA,51964,US,2022-09-14,individual,verified,low
500792,Erin,Coleman,1957-01-01,M,erin.coleman9411@yahoo.com,306-738-7502,736 Kathryn Court Suite 817,Barreraview,OK,44124,US,2023-09-10,individual,verified,low
500793,Louis,Rose,1992-08-05,M,louis.rose2961@hotmail.com,911-661-7347,21991 Gonzalez Knolls Apt. 970,Rodriguezton,CO,20656,US,2023-04-29,individual,failed,medium
500794,Danielle,Duran,1976-04-27,F,danielle.duran7560@hotmail.com,349-250-9618,38628 Melissa Points,East Amy,ME,34146,US,2023-05-08,business,verified,low
500795,Melissa,Hoover,1996-09-25,F,melissa.hoover5559@yahoo.com,826-931-3241,02259 Robert Forest,Matthewport,OK,24501,US,2023-09-10,individual,verified,medium
500796,Danielle,Smith,1987-02-28,F,danielle.smith3796@yahoo.com,891-198-3103,527 James Glens,New Danaport,HI,07925,US,2023-03-26,individual,verified,high
500797,Jean,Clark,1956-05-13,F,jean.clark6977@hotmail.com,075-540-5558,4526 Myers Burg Suite 231,West Daniel,MS,13377,US,2019-09-08,individual,verified,low
500798,Diana,Hernandez,1980-11-20,F,diana.hernandez2652@hotmail.com,844-835-7531,081 Tammy Turnpike Suite 233,East Christine,MO,54021,US,2022-07-01,business,verified,medium
500799,Victoria,Watkins,1998-06-07,M,victoria.watkins6021@gmail.com,002-079-0647,580 Joan Summit,Lake Stephaniefort,FL,35140,US,2023-01-20,business,verified,low
500800,Kevin,Oconnor,2000-02-01,F,kevin.oconnor4176@yahoo.com,072-308-9466,98199 Dixon Field Suite 843,Cynthiafort,MT,57262,US,2020-09-02,business,verified,medium
500801,Kathleen,Brown,1974-11-26,F,kathleen.brown641@yahoo.com,029-193-0512,98109 Floyd Union Suite 524,South Michael,MT,26779,US,2025-09-11,individual,verified,medium
500802,Joshua,Brown,1964-05-31,M,joshua.brown7944@gmail.com,632-529-5691,52415 Phillips River,Lisaland,MI,91982,US,2021-09-09,individual,verified,medium
500803,Amy,Rollins,1968-02-03,M,amy.rollins3715@gmail.com,120-838-9211,47016 King Pine Apt. 842,Lake Robert,TN,28423,US,2018-12-31,individual,verified,low
500804,Veronica,Wells,1975-08-17,F,veronica.wells9470@yahoo.com,197-301-4111,498 Elizabeth Loop,Morrisonside,UT,44506,US,2019-11-06,individual,pending,medium
500805,William,Jenkins,1950-09-19,F,william.jenkins7040@hotmail.com,907-961-8404,116 Jeff Shore,North Ryanbury,NV,28821,US,2021-08-11,individual,verified,low
500806,Olivia,Hall,1957-11-12,M,olivia.hall9297@gmail.com,373-617-9844,8744 Harris Walks,West Kathy,AK,65714,US,2018-03-29,individual,verified,low
500807,Michelle,Brooks,1953-07-10,M,michelle.brooks3363@gmail.com,648-970-4640,49133 Williams Roads,Stevenburgh,HI,52379,US,2022-09-09,individual,pending,low
500808,Donald,Camacho,1951-03-05,F,donald.camacho4208@gmail.com,157-761-5743,1364 Courtney Courts Suite 945,New Jessica,MD,82797,US,2025-10-13,individual,verified,high
500809,Russell,Holland,1985-02-14,M,russell.holland8097@yahoo.com,347-014-9279,26974 William Village,South Rayshire,VT,04784,US,2023-06-15,individual,verified,low
500810,Joseph,Allen,1976-06-19,M,joseph.allen5808@hotmail.com,643-044-9796,1576 Rickey Turnpike Apt. 012,North Douglasborough,AR,09558,US,2018-12-15,individual,pending,medium
500811,Tammy,Hawkins,1982-06-09,M,tammy.hawkins6037@gmail.com,009-825-3343,9470 Anna Row Suite 236,Marymouth,IL,56244,US,2023-02-13,individual,verified,high
500812,Steven,Weber,1993-03-02,M,steven.weber9705@yahoo.com,146-857-4945,825 Pamela Tunnel,Port James,NJ,82552,US,2022-06-07,individual,pending,low
500813,Jennifer,Marshall,1975-11-23,M,jennifer.marshall9930@gmail.com,922-735-5879,2989 Hernandez Loop Apt. 746,Sanchezhaven,WI,36849,US,2020-02-17,individual,verified,medium
500814,Cynthia,Cox,1954-05-07,F,cynthia.cox729@gmail.com,728-583-9313,36073 Murray Junctions Apt. 613,Port Patrickview,DE,78708,US,2022-12-02,individual,pending,low
500815,Bradley,Fischer,1985-07-20,M,bradley.fischer8835@gmail.com,880-733-8304,7941 Farley Drives,South Nathan,IA,71232,US,2021-04-27,business,pending,low
500816,Claudia,Juarez,1960-07-03,F,claudia.juarez5300@gmail.com,357-574-4582,742 Tyler Mission Apt. 043,West Teresa,AL,27852,US,2023-02-10,individual,pending,low
500817,Allen,Mendez,1961-11-05,M,allen.mendez3648@yahoo.com,194-687-8713,38543 Rodney Knoll Apt. 932,New Petermouth,DE,85350,US,2021-07-30,business,verified,medium
500818,Henry,Garcia,1983-11-07,M,henry.garcia1689@gmail.com,568-578-8434,8508 William Meadow Apt. 057,South Destiny,NY,43320,US,2021-03-20,individual,verified,medium
500819,Lynn,Yoder,1969-11-07,F,lynn.yoder5709@hotmail.com,461-596-5439,051 Roy Mall,Weeksmouth,CT,32647,US,2021-05-06,individual,verified,medium
500820,Alejandra,Bridges,1986-08-20,F,alejandra.bridges8655@hotmail.com,226-559-9933,99315 John Throughway,Lake Andrewland,UT,56157,US,2024-06-24,individual,pending,low
500821,Kristina,Schultz,1990-09-20,M,kristina.schultz2141@gmail.com,343-194-6574,4846 Joseph Forges,West Nicolemouth,NH,57509,US,2023-12-08,individual,verified,medium
500822,Alexis,King,1987-01-24,M,alexis.king5896@gmail.com,462-595-4128,949 Alan Springs,Jasonton,MS,85671,US,2021-12-28,individual,failed,low
500823,Anthony,Torres,1955-12-16,M,anthony.torres4302@yahoo.com,480-411-4575,95157 Ayala Brook,Bryanmouth,UT,66329,US,2024-08-22,individual,verified,low
500824,Anthony,Weaver,1980-03-22,F,anthony.weaver3877@gmail.com,246-530-7229,2157 Sabrina Fort Apt. 488,Mccoystad,AL,48493,US,2018-12-10,individual,verified,low
500825,Ashley,Hunter,1993-10-13,M,ashley.hunter5518@gmail.com,389-288-8756,569 Brent Drives,West Dennis,SC,67060,US,2021-04-02,business,verified,medium
500826,Shannon,Ochoa,2000-12-03,M,shannon.ochoa4257@yahoo.com,566-731-5841,47968 Miller Street Apt. 765,West Shellyberg,MA,03856,US,2019-08-29,individual,verified,low
500827,Melissa,Lewis,1968-05-17,F,melissa.lewis27@gmail.com,836-860-6784,641 Lisa Lakes Apt. 700,Carlsonberg,SD,11841,US,2023-01-26,individual,pending,medium
500828,Carol,Lawson,1951-12-28,F,carol.lawson2154@gmail.com,450-762-4864,981 Willis Junctions Apt. 774,West Brett,CA,10904,US,2019-08-02,business,verified,high
500829,Christie,Lara,1953-01-15,F,christie.lara6673@gmail.com,063-483-2348,41521 Angela Manor Suite 417,West Kevinstad,OH,98155,US,2023-06-11,individual,verified,low
500830,Christine,Hartman,1955-06-05,F,christine.hartman9032@gmail.com,384-568-4586,2484 Laura Plaza,Lake Jesse,NV,05923,US,2021-07-08,individual,verified,high
500831,Denise,Farrell,1988-11-20,F,denise.farrell2330@yahoo.com,498-189-5812,867 Sherri Mountain,Johnsonhaven,ID,55284,US,2019-11-09,individual,failed,medium
500832,Jennifer,Rios,1973-11-21,F,jennifer.rios1551@hotmail.com,049-903-3263,51776 Elizabeth Wall,Beckbury,NJ,76070,US,2018-12-29,individual,failed,low
500833,Andrew,Tran,1969-04-09,M,andrew.tran3548@yahoo.com,085-424-0128,3154 Christopher Curve,Zacharymouth,VT,07193,US,2025-03-25,individual,verified,low
500834,Richard,Mcclain,1950-10-29,F,richard.mcclain4116@gmail.com,244-520-9814,548 Debra Spur,North Rachelhaven,UT,44578,US,2023-10-16,individual,verified,low
500835,Christopher,Reynolds,1997-01-19,M,christopher.reynolds9201@yahoo.com,052-935-4107,2088 Hunter Mission,Pedromouth,SD,84510,US,2024-06-16,individual,verified,low
500836,Lori,Fowler,1991-06-17,F,lori.fowler2274@hotmail.com,063-446-8023,70267 Kathleen Meadow Apt. 188,Port Jimmyville,AR,38631,US,2021-05-30,individual,verified,low
500837,Leslie,Smith,1967-07-13,M,leslie.smith7319@hotmail.com,707-824-8149,1116 Cunningham Loop Suite 948,Clementston,MT,79091,US,2019-06-16,individual,verified,low
500838,Robert,Turner,1980-10-04,M,robert.turner8949@yahoo.com,545-900-0807,0153 Rice Dam,West Annafort,HI,69342,US,2023-02-28,business,verified,medium
500839,Jeremy,Matthews,1963-12-30,F,jeremy.matthews2643@hotmail.com,090-717-0290,801 Lisa Vista,South Adriana,FL,80261,US,2021-10-13,individual,pending,low
500840,Danny,Macdonald,1997-07-03,M,danny.macdonald7463@gmail.com,488-377-3567,495 Russell Falls,Lake Juliechester,KS,80365,US,2025-08-17,individual,pending,low
500841,Brett,Weaver,1950-04-04,M,brett.weaver4261@gmail.com,387-535-9662,546 Potter Turnpike,Leahside,NE,27207,US,2020-11-17,individual,verified,medium
500842,Scott,Wheeler,1952-09-06,M,scott.wheeler8688@hotmail.com,957-405-7937,28855 Bridget Square Apt. 024,Brownland,AR,19690,US,2024-10-02,business,verified,high
500843,David,Morgan,1957-08-20,F,david.morgan2711@hotmail.com,048-495-1105,672 Nichols Club Suite 678,Cummingsburgh,AR,95221,US,2020-05-18,individual,verified,low
500844,Daniel,Jackson,1960-11-06,M,daniel.jackson4527@hotmail.com,265-724-4438,7442 Kelly Isle,West Emilyview,WI,93456,US,2021-01-12,individual,verified,medium
500845,Laura,Bentley,2002-05-21,M,laura.bentley9518@yahoo.com,644-150-7958,26625 Laura Point Suite 169,Jonathanview,PA,22207,US,2020-09-15,business,verified,medium
500846,Debra,Scott,1986-09-07,M,debra.scott899@hotmail.com,796-357-8461,84513 Sylvia Summit,New Elizabeth,WA,75972,US,2023-12-07,business,pending,low
500847,Anthony,Johnson,1976-03-04,F,anthony.johnson6121@hotmail.com,720-956-2505,2149 Gay Village Apt. 106,Ramirezmouth,MA,56759,US,2023-11-06,individual,verified,low
500848,Jim,Guerra,1991-08-31,F,jim.guerra6393@gmail.com,760-694-2022,588 Brandt Road,New Joshua,ND,49826,US,2021-12-11,individual,verified,low
500849,Jennifer,Elliott,1976-04-23,F,jennifer.elliott2320@yahoo.com,984-740-1807,130 Susan Turnpike Apt. 356,West Carolview,PA,96031,US,2019-12-20,individual,verified,low
500850,Rebecca,Guzman,1968-11-09,M,rebecca.guzman5892@gmail.com,611-677-4773,34117 Dwayne Mountain,New Jennifer,FL,33233,US,2025-12-09,individual,verified,medium
500851,Marvin,Bell,1962-05-07,M,marvin.bell2836@yahoo.com,328-687-1775,48399 Donald Village,Santiagomouth,CO,44985,US,2022-10-05,individual,verified,high
500852,Rita,Black,1965-09-03,M,rita.black8343@hotmail.com,283-775-2235,5151 Tyler Isle Suite 106,Kellystad,CT,68369,US,2021-01-29,individual,verified,medium
