account_id,customer_id,account_type,account_number,branch_id,balance,currency,status,interest_rate,opened_date,last_activity_date
ACC-601155,501992,savings,7209-3831-7036-0023,BR-0016,61770.47,USD,dormant,1.3191,2024-06-22,2025-03-18
ACC-601156,502538,checking,3239-0262-9813-0732,BR-0176,42484.77,USD,dormant,0.036,2021-07-27,2023-01-04
ACC-601157,502722,checking,1446-7047-6523-5923,BR-0158,47848.28,USD,closed,0.4959,2023-02-16,2023-10-06
ACC-601158,501564,savings,9489-2030-6674-9684,BR-0021,69805.94,USD,dormant,3.7571,2021-08-23,2022-12-03
ACC-601159,500178,cd,5285-9662-9600-1375,BR-0143,178814.71,USD,active,3.3554,2023-09-01,2023-09-05
ACC-601160,500837,checking,4830-1638-3862-1922,BR-0097,42986.58,USD,active,0.0232,2025-06-24,2025-11-16
ACC-601161,502570,savings,5567-5224-6759-3996,BR-0008,156855.24,USD,closed,2.4723,2020-07-13,2021-02-24
ACC-601162,500416,money_market,5598-1533-1808-9063,BR-0197,167004.46,USD,active,4.9579,2022-08-06,2023-04-14
ACC-601163,501354,checking,0749-3408-1140-7563,BR-0027,21770.97,USD,active,0.4808,2025-06-19,2025-10-02
ACC-601164,501464,checking,9475-6838-9459-7384,BR-0041,5288.42,USD,active,0.0638,2023-09-09,2024-07-25
ACC-601165,501112,savings,1490-0563-5619-6526,BR-0050,195579.93,USD,active,1.7497,2020-10-14,2022-06-21
ACC-601166,500406,savings,3309-1102-7865-7987,BR-0181,75527.37,USD,active,2.9369,2019-07-28,2020-08-19
ACC-601167,500742,checking,3409-6080-8560-3437,BR-0055,49724.95,USD,active,0.4004,2021-04-24,2023-03-05
ACC-601168,502127,checking,6736-8167-1794-3171,BR-0133,13588.23,USD,dormant,0.2318,2023-04-05,2024-08-29
ACC-601169,501926,savings,5140-4303-8976-4385,BR-0020,6527.08,USD,active,3.116,2025-07-26,2025-09-27
ACC-601170,500814,savings,9373-6762-0872-6844,BR-0194,32757.97,USD,active,4.7588,2023-06-18,2023-12-20
ACC-601171,501492,money_market,0124-4824-8961-7035,BR-0055,45498.92,USD,active,3.717,2020-09-08,2022-03-30
ACC-601172,501318,savings,7657-0207-8655-5013,BR-0179,17225.57,USD,active,2.3268,2023-01-08,2024-07-18
ACC-601173,502683,checking,9665-1008-5696-0806,BR-0007,31060.46,USD,active,0.0183,2023-10-21,2025-01-06
ACC-601174,501916,money_market,6138-7755-0468-8968,BR-0138,22704.52,USD,closed,3.4403,2021-07-29,2022-03-12
ACC-601175,502006,savings,7673-6583-5876-9481,BR-0157,155323.76,USD,active,2.5264,2025-12-02,2025-12-27
ACC-601176,500837,checking,0081-0356-9177-3392,BR-0089,44380.36,USD,dormant,0.4369,2023-07-21,2024-06-18
ACC-601177,501936,checking,3172-0440-3393-7468,BR-0133,16888.84,USD,active,0.2081,2024-04-13,2024-12-03
ACC-601178,502683,checking,2383-1983-4047-3926,BR-0122,14831.34,USD,active,0.1619,2024-03-31,2024-09-06
ACC-601179,500778,checking,8754-0958-9661-7923,BR-0027,37947.28,USD,active,0.082,2025-06-21,2025-11-26
ACC-601180,502744,cd,3537-6090-6275-3028,BR-0028,20913.76,USD,dormant,4.8575,2024-08-16,2025-12-25
ACC-601181,502928,savings,8350-4332-2600-7796,BR-0029,19744.34,USD,active,4.568,2025-10-09,2025-12-03
ACC-601182,501155,savings,6667-9597-5025-4915,BR-0116,149900.38,USD,active,0.6517,2024-03-21,2024-09-09
ACC-601183,500818,savings,7723-6099-5062-5012,BR-0040,102716.39,USD,active,0.8655,2025-08-11,2025-11-13
ACC-601184,502756,checking,9341-6042-6343-0723,BR-0005,3127.22,USD,active,0.4932,2021-07-12,2022-12-31
ACC-601185,500057,checking,7427-4247-4766-8357,BR-0025,47908.34,USD,closed,0.286,2022-04-02,2023-05-21
ACC-601186,500856,checking,1953-1424-5519-8312,BR-0044,28646.95,USD,active,0.1216,2025-07-06,2025-10-02
ACC-601187,502402,savings,7519-3845-8435-3818,BR-0180,31180.68,USD,active,2.7048,2021-04-03,2021-11-22
ACC-601188,502486,checking,5448-7134-0468-3318,BR-0019,11733.04,USD,dormant,0.2684,2019-06-22,2020-08-16
ACC-601189,502862,savings,7635-5142-8415-7757,BR-0137,52623.69,USD,active,0.6769,2022-07-28,2022-10-30
ACC-601190,501339,checking,2323-7800-6440-0872,BR-0147,11047.58,USD,active,0.0709,2019-01-06,2019-09-02
ACC-601191,502492,savings,8272-7029-4398-0919,BR-0146,28178.79,USD,frozen,0.6919,2021-02-15,2021-08-27
ACC-601192,502678,checking,3944-1190-4256-0241,BR-0080,7560.09,USD,active,0.276,2020-01-23,2021-08-12
ACC-601193,502711,savings,8271-5564-9293-8053,BR-0075,45307.17,USD,closed,2.164,2023-04-23,2024-04-05
ACC-601194,500063,savings,4435-2712-0125-8813,BR-0074,140668.41,USD,active,1.8229,2022-04-18,2023-04-22
ACC-601195,501478,savings,8307-8529-0565-5040,BR-0152,142910.92,USD,active,1.4633,2022-12-08,2023-09-21
ACC-601196,501302,checking,6551-8033-6313-1651,BR-0164,17148.97,USD,active,0.1604,2025-08-19,2025-12-20
ACC-601197,501518,savings,9493-3659-2036-1854,BR-0163,49556.72,USD,active,2.6362,2025-07-19,2025-12-24
ACC-601198,502449,cd,9786-4550-5678-4491,BR-0015,70179.87,USD,active,2.9617,2023-10-02,2024-01-31
ACC-601199,500371,checking,3625-7733-7521-8319,BR-0117,35978.01,USD,active,0.1426,2025-06-09,2025-09-25
ACC-601200,501434,checking,2628-1833-5674-1702,BR-0143,14169.89,USD,active,0.1027,2020-06-22,2021-03-06
ACC-601201,500440,savings,9017-5308-3951-3052,BR-0116,61857.95,USD,dormant,0.697,2023-12-13,2025-06-29
ACC-601202,500667,savings,7080-0701-6347-2905,BR-0156,109021.56,USD,active,4.7013,2020-04-02,2022-02-04
ACC-601203,501714,checking,3155-1822-5296-4354,BR-0014,32767.75,USD,active,0.3742,2021-07-14,2022-11-06
ACC-601204,501293,savings,2735-5676-5731-9262,BR-0172,92331.94,USD,active,4.1486,2022-06-08,2022-10-22
ACC-601205,501498,checking,0672-5172-6418-8562,BR-0180,28001.74,USD,active,0.222,2025-02-16,2025-10-22
ACC-601206,502291,savings,5771-2505-9509-6771,BR-0018,114462.78,USD,dormant,4.4487,2021-11-30,2023-10-13
ACC-601207,502015,money_market,3335-5354-3171-9534,BR-0117,172160.12,USD,active,1.9751,2020-08-27,2022-07-08
ACC-601208,501915,savings,7246-3184-1805-4871,BR-0011,86470.52,USD,active,2.2087,2025-09-06,2025-12-08
ACC-601209,501515,checking,3350-7573-1300-5103,BR-0087,39279.27,USD,dormant,0.0392,2020-09-11,2022-03-30
ACC-601210,502539,checking,9734-0902-4593-7490,BR-0112,7571.96,USD,active,0.2324,2023-07-23,2024-09-16
ACC-601211,501663,savings,3707-8522-1023-4285,BR-0003,32973.29,USD,active,4.7334,2020-02-17,2022-01-27
ACC-601212,501180,money_market,5190-5308-6866-0476,BR-0082,138170.44,USD,closed,4.8471,2024-06-16,2025-06-03
ACC-601213,501303,money_market,8936-6297-4882-1694,BR-0095,258900.66,USD,active,5.4427,2024-11-30,2025-02-16
ACC-601214,500383,cd,6088-0980-4637-9995,BR-0113,4968.94,USD,active,5.6202,2022-06-09,2023-07-06
ACC-601215,500566,savings,3933-9465-8504-2040,BR-0091,194203.38,USD,active,2.4769,2019-01-14,2020-06-16
ACC-601216,501343,checking,6366-0712-7813-7036,BR-0166,48322.6,USD,active,0.1179,2022-05-12,2023-02-24
ACC-601217,502389,checking,0544-6356-6338-5606,BR-0079,49251.2,USD,active,0.3965,2019-02-20,2021-01-30
ACC-601218,502281,savings,5369-2319-1310-8020,BR-0122,148784.29,USD,frozen,4.6901,2023-10-26,2025-05-02
ACC-601219,502245,money_market,5814-5645-6156-7074,BR-0132,379441.03,USD,dormant,4.0203,2022-01-12,2023-08-31
ACC-601220,500403,savings,5078-6228-7011-5552,BR-0125,24591.33,USD,dormant,2.1458,2023-06-14,2025-06-01
ACC-601221,500591,money_market,7093-7789-9262-3354,BR-0152,152917.78,USD,dormant,1.1326,2021-06-04,2022-05-15
ACC-601222,502978,cd,9706-0020-4526-7818,BR-0176,23045.38,USD,active,5.6639,2020-08-01,2021-09-20
ACC-601223,501060,savings,3436-9978-0108-3447,BR-0126,162900.24,USD,active,4.7293,2021-04-20,2023-04-18
ACC-601224,501784,money_market,2676-5369-9547-7994,BR-0098,210427.59,USD,active,3.0573,2019-04-08,2019-09-26
ACC-601225,500930,savings,9061-6534-6249-7106,BR-0029,123723.81,USD,active,3.2187,2019-03-31,2019-07-03
ACC-601226,501141,checking,8865-9794-2270-1576,BR-0020,41199.78,USD,active,0.222,2022-05-01,2023-03-13
ACC-601227,500001,cd,6566-1093-2535-4730,BR-0007,154700.23,USD,active,2.9119,2020-06-16,2021-04-23
ACC-601228,501878,checking,4803-1673-8571-1044,BR-0039,40701.23,USD,active,0.12,2025-07-30,2025-11-14
ACC-601229,502809,savings,3111-2480-5711-8543,BR-0006,64094.54,USD,active,2.9224,2021-04-06,2021-06-05
ACC-601230,500119,checking,6686-4643-8981-2382,BR-0146,30164.4,USD,active,0.344,2021-04-01,2022-11-16
ACC-601231,501354,cd,0264-4308-0477-3290,BR-0088,96260.38,USD,active,5.3025,2019-01-06,2020-11-21
ACC-601232,502181,checking,5614-4754-0889-7214,BR-0115,40434.76,USD,active,0.4912,2019-01-16,2019-05-16
ACC-601233,502692,money_market,7476-2912-2781-8301,BR-0147,4546.45,USD,closed,1.1896,2022-02-21,2023-06-05
ACC-601234,502458,savings,1690-1605-5457-5710,BR-0077,116335.76,USD,active,3.3888,2023-03-07,2024-08-21
ACC-601235,501157,savings,0380-3646-7086-4123,BR-0134,101698.77,USD,active,4.5177,2019-10-10,2020-04-17
ACC-601236,500235,money_market,1865-2437-4610-0944,BR-0169,328046.9,USD,active,5.2843,2024-09-07,2025-12-15
ACC-601237,500502,savings,0904-4101-6883-0585,BR-0071,21646.87,USD,active,2.8147,2023-07-10,2024-07-03
ACC-601238,501814,cd,8589-9414-1594-6283,BR-0028,58163.14,USD,active,4.1514,2023-03-16,2023-08-05
ACC-601239,502312,savings,9904-3726-3051-5244,BR-0161,26749.34,USD,active,2.2609,2020-04-23,2022-02-12
ACC-601240,502472,money_market,2643-9952-8114-5430,BR-0045,98940.36,USD,closed,1.8468,2023-04-01,2024-10-26
ACC-601241,500611,savings,8061-2998-8565-9658,BR-0180,89555.95,USD,active,3.7951,2025-05-15,2025-09-10
ACC-601242,500103,savings,1650-1450-1962-3216,BR-0150,62194.36,USD,active,1.2076,2020-06-28,2022-02-26
ACC-601243,500366,savings,9794-9367-6861-3125,BR-0119,70745.87,USD,active,0.6521,2025-12-13,2025-12-18
ACC-601244,502038,savings,0864-3820-8526-4356,BR-0102,118249.0,USD,active,4.1565,2021-02-09,2021-06-17
ACC-601245,500446,checking,2017-9624-4147-6754,BR-0162,2402.25,USD,dormant,0.3318,2025-02-01,2025-08-19
ACC-601246,502750,checking,5319-6872-8981-8286,BR-0065,12351.64,USD,active,0.2138,2022-08-20,2024-01-08
ACC-601247,500080,checking,4300-6329-3425-8136,BR-0027,25868.61,USD,active,0.1213,2020-05-29,2021-01-18
ACC-601248,500297,cd,7521-2410-1002-0265,BR-0101,218549.32,USD,active,3.0275,2020-05-15,2022-02-06
ACC-601249,501786,checking,3078-8073-1610-2703,BR-0079,19960.93,USD,dormant,0.3764,2025-02-10,2025-09-27
ACC-601250,501309,savings,7935-3712-8009-2077,BR-0134,79188.23,USD,dormant,2.5044,2023-09-03,2024-05-03
ACC-601251,502223,money_market,9253-5650-9103-6880,BR-0043,143402.98,USD,dormant,2.4416,2025-07-26,2025-09-04
ACC-601252,501580,savings,8825-9516-1832-3004,BR-0177,182863.92,USD,dormant,3.5121,2024-09-14,2025-01-14
ACC-601253,501936,money_market,0032-2062-3724-0868,BR-0023,200354.31,USD,active,2.7751,2022-03-18,2022-05-05
ACC-601254,502695,checking,9076-6475-4283-9823,BR-0084,4186.57,USD,active,0.3448,2019-06-04,2019-06-05
ACC-601255,502534,savings,1022-4258-3927-8574,BR-0106,158148.53,USD,active,2.1358,2021-08-08,2022-06-11
ACC-601256,502217,checking,9910-9718-4610-9941,BR-0169,4361.93,USD,active,0.4448,2023-06-30,2024-05-13
ACC-601257,501292,checking,2342-2554-8325-1422,BR-0077,35256.28,USD,active,0.4323,2022-09-04,2023-10-27
ACC-601258,502410,cd,9747-4526-1475-6822,BR-0071,4192.08,USD,frozen,2.9018,2022-10-23,2024-06-29
ACC-601259,502292,cd,3968-0516-1848-3865,BR-0068,105639.32,USD,active,5.5879,2019-02-22,2021-02-10
ACC-601260,502080,savings,0998-1631-8059-5647,BR-0092,181568.71,USD,dormant,1.1168,2025-02-05,2025-05-01
ACC-601261,501235,savings,1857-3440-4010-9718,BR-0076,127384.82,USD,active,4.5057,2023-08-16,2024-02-02
ACC-601262,502672,savings,0025-8096-6844-9788,BR-0165,33471.94,USD,active,3.1827,2022-09-09,2022-12-05
ACC-601263,500395,cd,7995-8140-4589-3172,BR-0071,177117.43,USD,active,5.3403,2022-01-22,2022-03-17
ACC-601264,500057,money_market,6935-2011-9553-0561,BR-0002,196739.45,USD,active,3.6885,2020-01-27,2021-09-05
ACC-601265,502500,checking,7459-9434-2769-4816,BR-0039,1853.63,USD,active,0.3353,2020-03-17,2021-06-06
ACC-601266,502812,cd,0959-0839-3278-9111,BR-0038,207400.62,USD,active,2.7476,2022-11-27,2023-12-13
ACC-601267,501603,checking,9697-5304-3039-2857,BR-0153,35414.37,USD,active,0.3315,2021-08-06,2023-03-25
ACC-601268,502685,money_market,2157-6938-5312-1703,BR-0174,339316.8,USD,dormant,1.0433,2025-11-20,2025-12-21
ACC-601269,500156,cd,5578-2017-4055-9430,BR-0157,36161.77,USD,closed,2.3772,2022-09-08,2023-11-05
ACC-601270,500273,savings,6449-5507-9731-9336,BR-0026,119536.42,USD,active,3.3595,2022-11-29,2023-05-19
ACC-601271,501488,money_market,5418-2885-8070-8267,BR-0125,336568.81,USD,active,2.9823,2023-01-31,2024-10-29
ACC-601272,502426,money_market,0706-1987-2426-1615,BR-0075,137906.31,USD,active,1.5746,2020-06-22,2022-06-07
ACC-601273,500496,money_market,5728-1179-2480-7887,BR-0006,276274.68,USD,dormant,2.8302,2022-08-05,2022-08-11
ACC-601274,502385,savings,9380-8246-4131-8513,BR-0123,8175.56,USD,active,3.2744,2023-02-13,2024-11-18
ACC-601275,502223,checking,2176-7342-0785-4812,BR-0022,20082.63,USD,active,0.4437,2022-07-28,2022-11-15
ACC-601276,500943,cd,2738-9408-0629-9695,BR-0025,202586.28,USD,frozen,2.6185,2019-05-16,2019-12-10
ACC-601277,501743,cd,3820-7805-8288-8904,BR-0007,31732.31,USD,active,2.7463,2024-11-29,2025-03-02
ACC-601278,501877,checking,1133-6253-5010-7488,BR-0027,24595.8,USD,closed,0.0322,2021-10-23,2021-11-02
ACC-601279,500538,savings,0349-0331-7705-2028,BR-0061,192893.54,USD,dormant,3.6161,2025-02-26,2025-12-02
ACC-601280,501883,savings,6872-5854-4285-2502,BR-0096,68520.42,USD,active,3.084,2019-08-21,2020-10-06
ACC-601281,500559,money_market,3764-2498-5341-3418,BR-0018,213348.37,USD,active,4.9802,2019-06-20,2020-12-16
ACC-601282,500796,checking,8091-7189-4283-3752,BR-0059,27192.72,USD,active,0.2813,2022-12-21,2022-12-28
ACC-601283,502244,checking,6470-9177-7906-7975,BR-0076,1739.44,USD,active,0.4014,2024-04-04,2024-05-22
ACC-601284,501269,savings,3110-1361-3231-0824,BR-0074,8884.06,USD,active,1.621,2020-01-16,2021-02-04
ACC-601285,500199,checking,0290-7380-6601-0320,BR-0050,7161.0,USD,active,0.0548,2021-12-04,2022-06-22
ACC-601286,500917,cd,1734-6904-4508-5273,BR-0079,210876.29,USD,active,5.7353,2024-09-04,2025-05-26
ACC-601287,502334,savings,1751-6076-6949-6961,BR-0130,33436.66,USD,frozen,4.3772,2021-11-07,2023-03-17
ACC-601288,500177,savings,4392-2237-3179-7643,BR-0073,86897.29,USD,active,4.9172,2025-07-13,2025-11-16
ACC-601289,502395,savings,7661-0346-3466-1358,BR-0110,105657.72,USD,closed,2.3903,2022-10-11,2024-08-18
ACC-601290,501369,checking,0379-7533-9170-3861,BR-0124,7087.04,USD,active,0.0744,2024-11-10,2025-03-11
ACC-601291,501382,cd,6781-7664-7157-1499,BR-0049,220504.71,USD,active,4.3734,2025-10-11,2025-12-17
ACC-601292,501713,checking,3129-5812-9292-3110,BR-0167,34199.94,USD,active,0.2453,2019-05-07,2019-09-26
ACC-601293,502278,savings,9265-4790-2767-8234,BR-0141,153702.1,USD,dormant,4.1044,2020-12-12,2022-06-17
ACC-601294,502901,checking,7630-4123-3570-8232,BR-0198,5309.22,USD,frozen,0.1036,2025-07-20,2025-11-15
ACC-601295,502324,savings,2635-7489-7658-2885,BR-0025,27952.5,USD,active,0.7796,2022-11-24,2023-06-10
ACC-601296,500810,checking,9630-4622-7768-4132,BR-0115,44329.76,USD,active,0.1567,2022-04-23,2023-05-27
ACC-601297,502220,checking,6025-5266-1108-5530,BR-0111,24606.6,USD,active,0.3735,2020-02-29,2021-01-06
ACC-601298,500929,savings,6370-3258-6660-6463,BR-0157,74759.5,USD,closed,3.4678,2020-04-20,2022-02-14
ACC-601299,502006,checking,0355-1036-8991-6201,BR-0198,321.45,USD,active,0.1297,2024-01-19,2024-06-17
ACC-601300,502610,checking,2925-3057-3610-9019,BR-0017,11397.12,USD,dormant,0.4742,2023-03-18,2023-06-28
ACC-601301,501162,cd,0031-8695-4956-1403,BR-0075,161031.36,USD,active,3.7186,2023-04-18,2024-09-06
ACC-601302,500314,savings,8951-5104-9034-6385,BR-0024,68405.26,USD,dormant,3.16,2021-07-11,2023-06-29
ACC-601303,500059,cd,3497-4849-2436-4300,BR-0054,64928.34,USD,active,5.8638,2022-05-27,2023-06-27
ACC-601304,500685,savings,8237-1665-5274-1365,BR-0162,96618.11,USD,closed,3.2182,2019-11-09,2020-08-20
ACC-601305,500572,savings,0371-9528-9422-0480,BR-0094,128529.91,USD,active,3.7829,2021-08-18,2022-08-29
ACC-601306,501069,checking,4706-0587-3487-5413,BR-0086,24948.6,USD,dormant,0.0242,2021-10-14,2022-12-09
ACC-601307,501018,checking,3085-0709-7928-0907,BR-0067,30055.13,USD,active,0.4565,2022-01-22,2024-01-11
ACC-601308,501352,savings,8899-9042-2716-4075,BR-0096,116774.19,USD,active,3.9077,2025-09-30,2025-10-11
ACC-601309,501195,savings,1600-5179-2966-6862,BR-0034,68645.95,USD,active,1.6761,2023-06-30,2023-10-17
ACC-601310,501960,checking,2188-4653-0578-6419,BR-0047,24656.33,USD,active,0.0654,2024-07-06,2024-10-25
ACC-601311,500349,savings,7011-8341-8276-2167,BR-0100,48517.77,USD,active,3.775,2019-07-24,2020-09-14
ACC-601312,502762,money_market,6459-1109-7133-3143,BR-0179,218846.26,USD,active,1.3797,2020-04-13,2020-08-23
ACC-601313,502380,savings,0796-7954-8102-4391,BR-0133,91825.5,USD,active,1.6458,2024-10-24,2025-02-23
ACC-601314,501322,checking,2165-6297-9942-5652,BR-0098,4068.68,USD,dormant,0.3663,2022-03-04,2023-05-16
ACC-601315,502921,checking,9860-0541-7780-4303,BR-0148,6900.88,USD,active,0.1102,2021-02-25,2021-04-05
ACC-601316,502381,checking,2523-5839-0240-8881,BR-0111,45217.66,USD,active,0.1802,2020-08-02,2021-01-05
ACC-601317,502300,checking,5239-3909-0233-8075,BR-0002,420.5,USD,active,0.4024,2022-05-24,2023-11-19
ACC-601318,500335,savings,5635-0992-5393-3521,BR-0150,72098.37,USD,active,3.1178,2019-12-24,2021-03-16
ACC-601319,502779,money_market,1117-1562-6322-2983,BR-0142,343326.52,USD,active,3.8484,2025-05-24,2025-06-04
ACC-601320,502840,savings,3968-3191-5987-2462,BR-0154,124826.58,USD,active,4.73,2020-12-02,2020-12-30
ACC-601321,500825,savings,4240-6783-5847-1822,BR-0004,111132.81,USD,active,1.285,2023-10-26,2024-05-19
ACC-601322,502688,cd,7263-1414-4938-9759,BR-0087,103930.44,USD,active,4.5455,2023-04-18,2024-04-14
ACC-601323,501054,checking,7446-8272-0125-4216,BR-0152,46552.52,USD,dormant,0.1703,2020-09-21,2021-03-07
ACC-601324,501843,savings,9244-8819-2917-7544,BR-0082,1996.22,USD,active,3.3979,2022-08-08,2023-09-03
ACC-601325,501843,checking,5794-4940-1672-2392,BR-0179,20941.38,USD,active,0.0807,2025-03-07,2025-11-20
ACC-601326,502905,money_market,3801-6279-5924-0897,BR-0198,180002.37,USD,active,3.452,2019-10-23,2020-12-12
ACC-601327,501465,savings,5738-8513-1146-6344,BR-0077,118494.31,USD,active,4.4921,2023-04-10,2024-10-01
ACC-601328,501554,checking,5508-5945-2288-8507,BR-0047,17801.01,USD,active,0.2261,2022-01-29,2023-10-11
ACC-601329,502315,savings,5312-3428-2604-5007,BR-0200,67986.62,USD,active,1.4699,2024-08-26,2025-07-12
ACC-601330,500580,checking,1859-2190-6211-6974,BR-0182,29078.84,USD,dormant,0.4931,2019-02-04,2020-10-10
ACC-601331,500269,cd,3192-0515-8318-8615,BR-0187,64778.06,USD,frozen,2.6526,2022-05-21,2022-12-10
ACC-601332,502838,cd,4206-0667-8807-2923,BR-0041,53494.23,USD,active,5.753,2022-02-01,2023-06-30
ACC-601333,501898,checking,2379-9480-1124-8715,BR-0181,39705.55,USD,dormant,0.102,2019-01-29,2019-06-05
ACC-601334,500227,money_market,5638-0151-6673-1682,BR-0120,325541.31,USD,dormant,3.562,2020-08-25,2022-06-15
ACC-601335,501526,cd,1194-1928-1839-9600,BR-0049,174203.56,USD,active,3.4999,2020-10-29,2022-05-06
ACC-601336,500243,checking,4497-2110-7257-0621,BR-0101,20520.06,USD,dormant,0.1545,2025-10-15,2025-11-16
ACC-601337,500551,checking,0453-6395-2468-7654,BR-0097,15620.34,USD,frozen,0.3005,2024-06-02,2025-02-21
ACC-601338,500754,savings,5307-0744-9932-5161,BR-0008,178489.5,USD,active,3.6503,2020-10-04,2021-05-22
ACC-601339,502487,money_market,6426-6030-4149-5009,BR-0129,461466.88,USD,active,4.0802,2025-04-24,2025-12-09
ACC-601340,502112,checking,3176-8467-9727-4403,BR-0103,21786.75,USD,active,0.185,2024-10-15,2025-07-30
ACC-601341,501477,cd,9253-3688-7580-5458,BR-0009,62277.7,USD,closed,3.7101,2024-01-15,2024-08-14
ACC-601342,500101,checking,0264-3482-5310-4190,BR-0014,45963.41,USD,active,0.0137,2021-05-15,2022-06-04
ACC-601343,501426,money_market,6926-5497-8791-2289,BR-0112,236319.62,USD,active,3.243,2021-01-17,2022-03-17
ACC-601344,502067,money_market,3184-5931-9463-3006,BR-0126,194132.73,USD,frozen,5.4965,2024-10-10,2025-11-13
ACC-601345,502219,checking,5144-8718-7941-0674,BR-0029,15643.92,USD,active,0.1903,2023-09-17,2023-10-06
ACC-601346,500695,cd,6210-8036-7458-7815,BR-0111,151009.1,USD,active,4.8731,2024-05-19,2025-04-08
ACC-601347,502028,savings,5795-7783-1160-4187,BR-0125,40210.94,USD,closed,2.1809,2022-04-07,2023-06-02
ACC-601348,500991,cd,5527-9259-0896-7900,BR-0045,125870.73,USD,active,3.4805,2024-04-14,2025-02-25
ACC-601349,501745,checking,4788-2014-4347-9463,BR-0013,48412.75,USD,active,0.4477,2024-06-30,2025-02-17
ACC-601350,501352,savings,1908-3517-4864-6267,BR-0167,76343.98,USD,active,2.1027,2024-09-18,2024-10-12
ACC-601351,500213,cd,3348-5353-3261-6702,BR-0128,177238.17,USD,dormant,4.3273,2023-06-01,2024-08-13
ACC-601352,502579,savings,1130-1051-3021-7325,BR-0032,64492.5,USD,active,3.5225,2019-03-18,2020-12-27
ACC-601353,501797,money_market,5149-2393-6749-6810,BR-0094,287740.96,USD,active,2.537,2024-02-23,2025-06-17
ACC-601354,502655,cd,1069-6050-6122-5584,BR-0098,211612.19,USD,active,2.1953,2019-03-20,2019-09-11
ACC-601355,501837,checking,4519-7249-5903-8435,BR-0193,44087.49,USD,active,0.1272,2023-09-15,2024-08-20
